Date Time (UTC),Device,Direction,Payload
8/1/2019 12:56,RockBLOCK 17285,MO,010000000000000000000000000000000000000007249f060d02000000000000000000000000000000000000000804e2060d0300000000000000000000000000000000000000080753040d0400000000000000000000000000000000000000081388060d
8/1/2019 13:56,RockBLOCK 17285,MO,0100000000000000000000000000000000000000080271060d020000000000000000000000000000000000000007249f040d030000000000000000000000000000000000000007186a060d0400000000000000000000000000000000000000071117040d
8/1/2019 14:55,RockBLOCK 17285,MO,0100000000000000000000000000000000000000071adb060d0200000000000000000000000000000000000000071388060d0300000000000000000000000000000000000000070ea6040d0400000000000000000000000000000000000000071388060d
8/1/2019 15:55,RockBLOCK 17285,MO,0100000000000000000000000000000000000000071117040d0200000000000000000000000000000000000000070c35060d0300000000000000000000000000000000000000070753040d0400000000000000000000000000000000000000070271060d
8/1/2019 16:54,RockBLOCK 17285,MO,010000000000000000000000000000000000000006249f060d0200000000000000000000000000000000000000061fbd040d0300000000000000000000000000000000000000061fbd060d0400000000000000000000000000000000000000061d4c040d
8/1/2019 17:54,RockBLOCK 17285,MO,0100000000000000000000000000000000000000061adb120d0200000000000000000000000000000000000000061adb060d0300000000000000000000000000000000000000061adb060d0400000000000000000000000000000000000000061adb040d
8/1/2019 18:54,RockBLOCK 17285,MO,0100000000000000000000000000000000000000061adb040d020000000000000000000000000000000000000006186a060d030000000000000000000000000000000000000006186a040d040000000000000000000000000000000000000006186a060d
8/1/2019 19:53,RockBLOCK 17285,MO,01000000000000000000000000000000000000000615f9040d02000000000000000000000000000000000000000615f9060d03000000000000000000000000000000000000000615f9060d04000000000000000000000000000000000000000615f9060d
8/1/2019 20:53,RockBLOCK 17285,MO,0100000000000000000000000000000000000000061388060d02000000000000000000000000000000000000000609c4040d03000000000000000000000000000000000000000604e2060d0400000000000000000000000000000000000000060271040d
8/1/2019 21:52,RockBLOCK 17285,MO,010000000000000000000000000000000000000005222e040d0200000000000000000000000000000000000000051117060d0300000000000000000000000000000000000000050c35040d0400000000000000000000000000000000000000050753080d
8/1/2019 22:52,RockBLOCK 17285,MO,01000000000000000000000000000000000000000509c4060d02000000000000000000000000000000000000000509c4060d0300000000000000000000000000000000000000050c35060d0400000000000000000000000000000000000000050c35040d
8/1/2019 23:51,RockBLOCK 17285,MO,0100000000000000000000000000000000000000051117060d0200000000000000000000000000000000000000051388040d030000000000000000000000000000000000000005186a040d0400000000000000000000000000000000000000051fbd040d
8/2/2019 0:51,RockBLOCK 17285,MO,0100000000000000000000000000000000000000060000040d020000000000000000000000000000000000000005249f040d030000000000000000000000000000000000000005249f040d040000000000000000000000000000000000000005249f040d
8/2/2019 1:51,RockBLOCK 17285,MO,010000000000000000000000000000000000000005222e060d020000000000000000000000000000000000000005222e040d0300000000000000000000000000000000000000060000040d0400000000000000000000000000000000000000060271060d
8/2/2019 2:50,RockBLOCK 17285,MO,01000000000000000000000000000000000000000604e2040d02000000000000000000000000000000000000000604e2060d03000000000000000000000000000000000000000604e2060d0400000000000000000000000000000000000000060753040d
8/2/2019 3:49,RockBLOCK 17285,MO,0100000000000000000000000000000000000000060753060d02000000000000000000000000000000000000000609c4060d03000000000000000000000000000000000000000609c4080d0400000000000000000000000000000000000000060c35060d
8/2/2019 4:49,RockBLOCK 17285,MO,0100000000000000000000000000000000000000060ea6040d0200000000000000000000000000000000000000060ea6040d0300000000000000000000000000000000000000060ea6040d0400000000000000000000000000000000000000060c35040d
8/2/2019 5:49,RockBLOCK 17285,MO,0100000000000000000000000000000000000000060c35060d0200000000000000000000000000000000000000060ea6040d0300000000000000000000000000000000000000061117040d04000000000000000000000000000000000000000615f9040d
8/2/2019 6:48,RockBLOCK 17285,MO,0100000000000000000000000000000000000000061d4c040d0200000000000000000000000000000000000000061fbd060d030000000000000000000000000000000000000006222e040d040000000000000000000000000000000000000006249f060d
8/2/2019 7:47,RockBLOCK 17285,MO,0100000000000000000000000000000000000000070271040d0200000000000000000000000000000000000000070c35060d030000000000000000000000000000000000000007186a040d0400000000000000000000000000000000000000080271040d
8/2/2019 8:47,RockBLOCK 17285,MO,0100000000000000000000000000000000000000081d4c060d0200000000000000000000000000000000000000090753060d03000000000000000000000000000000000000000909c4040d040000000000000000000000000000000000000009222e060d
8/2/2019 9:48,RockBLOCK 17285,MO,01000000000000000000000000000000000000000b0753040d02000000000000000000000000000000000000000b0753060d03000000000000000000000000000000000000000b15f9060d04000000000000000000000000000000000000000b0753060d
8/2/2019 10:47,RockBLOCK 17285,MO,01000000000000000000000000000000000000000d04e2060d02000000000000000000000000000000000000000e0ea6060d03000000000000000000000000000000000000000e1adb060d04000000000000000000000000000000000000000e0ea6060d
8/2/2019 11:47,RockBLOCK 17285,MO,01000000000000000000000000000000000000000e0ea6060d02000000000000000000000000000000000000000f0000040d03000000000000000000000000000000000000000d222e040d04000000000000000000000000000000000000000d1117040d
8/2/2019 12:37,RockBLOCK 17285,MO,015d4427274ba08cc576011f44014700a001281a14222e060d025d44298f4ba08cc579011f44014b00a0012d1a1209c4060d035d442bf84ca08cc56d011f44015000a001331a111388040d045d442e6049a08cc578011f44014400a001251a0f1d4c040d
8/2/2019 13:29,RockBLOCK 17285,MO,015d44333147a08cc58b011f44014c00a001301e0c1d4c060d025d44359a4ba08cc58e011f44015300a001391a0d0271060d035d4438024ba08cc5a3011f44014c00a001321e0c222e060d045d443a6a49a08cc579011f44013f00a001251e0b1d4c020d
8/2/2019 14:20,RockBLOCK 17285,MO,015d443f394da08cc583011f44013a00a0011e1a0c186a080d025d4441a14ba08cc558011f44014000a001261e0c15f9060d035d44440a4ba08cc57a011f44014500a0012d1a0d0271080d045d4446724aa08cc57a011f44014200a001281a0c0ea6060d
8/2/2019 15:11,RockBLOCK 17285,MO,015d444b4348a08cc57f011f44014000a001231a0a1fbd060d025d444dab4aa08cc56f011f44013f00a001211a0a0ea6060d035d4450134ba08cc575011f44014200a001241e0a04e2040d045d44527d4aa08cc57d011f44013f00a0011f1e09222e040d
8/2/2019 16:03,RockBLOCK 17285,MO,015d44574e48a08cc577011f44013c00a0011f1e090ea6040d025d4459b649a08cc578011f44013d00a0011c1a090753060d035d445c1e4aa08cc579011f44013f00a001201a0904e2060d045d445e8747a08cc57f011f44014200a001251a08249f040d
8/2/2019 16:54,RockBLOCK 17285,MO,015d446359af5f8bc52cf81e44013b00a0011f1e0804e2080d025d4465c2fc5d8bc589dd1e44013b00a0011d1a07222e060d035d44682bc35c8bc5dfca1e44013b00a0011d1a07222e040d045d446a94285c8bc565bf1e44013c00a0011e1a071fbd060d
8/2/2019 17:48,RockBLOCK 17285,MO,015d446f660c5b8bc5f4ac1e44014900a0012d1e071d4c080d02000000000000000000000000000000000000000709c4040d035d4474b435568bc544691f44021300a001611a070271040d045d44771e1d538bc562e51f44020a00a001561e070753060d
8/2/2019 18:39,RockBLOCK 17285,MO,015d447bf1774b8bc59b062144020300a0014e1a070ea6060d025d447e5a87428bc5ea632144020700a001511a071117060d035d4480c396308bc588e62144020200a0014d1a0715f9060d045d44832bf61c8bc506762244015700a0013b1a07186a060d
8/2/2019 19:31,RockBLOCK 17285,MO,015d4487fd4bf58ac557932344014d00a001301e071d4c060d025d448a6668e18ac547212444015000a001331a07222e040d035d448ccfe4cd8ac5a1ad2444016200a001481a071fbd040d045d448f380dba8ac550392f44016200a001491a071fbd040d
8/2/2019 20:22,RockBLOCK 17285,MO,015d449408df918ac5fe4d3044015300a001391a07249f060d025d449670af7d8ac5e7d63044014f00a001331a071fbd040d035d4498d86d698ac55a5f3144014800a0012c1a07186a060d045d449b3f6d558ac5a0e83144014300a001271e07186a080d
8/2/2019 21:13,RockBLOCK 17285,MO,015d44a010a02c8ac542ea3244014e00a001351a07186a060d025d44a27838188ac5d8653344014000a001231e071adb060d035d44a4e1c0038ac534e13344014900a0012d1a071d4c040d045d44a7493cef89c56c5d3444014a00a0012d1a071fbd060d
8/2/2019 22:05,RockBLOCK 17285,MO,015d44ac1a0dc789c57e573544014c00a001301a080271040d025d44ae8329b889c591c53544014f00a001331e080000040d035d44b0ece1ab89c50e253644015300a001381a080000060d045d44b355229b89c5429c3644015800a0013f1e0804e2040d
8/2/2019 22:56,RockBLOCK 17285,MO,015d44b8264d3a88c5c68f3744013600a0011c1a080753040d025d44ba8f4b2a88c50c103844013500a0011c1a080c35060d035d44bcf7e11988c5058c3844015200a0013a1a081117060d045d44bf60250988c5cf043944015300a0013b1a081388040d
8/2/2019 23:47,RockBLOCK 17285,MO,015d44c4300de887c58bff3944021800a002031a08186a040d025d44c69758d787c57e7d3a44014300a001231e081adb060d035d44c8feb3c687c532fa3a44014400a001241a08222e060d045d44cb6730b687c5c9773b44014500a001251a090753040d
8/3/2019 0:39,RockBLOCK 17285,MO,015d44d036349587c5b0733c44014500a001261a091117040d025d44d29ea08487c59eef3c44014600a001261a0915f9060d035d44d505377487c58a6c3d44013900a001191a09249f060d045d44d76dfe6387c5a2ee3d44013900a0011a1a0a0753060d
8/3/2019 1:30,RockBLOCK 17285,MO,015d44dc3c714287c5bbe04844014800a0012c1e0a0ea6060d025d44dea4c53187c52e564944014000a00125160a1388060d035d44e10b552187c518cb4944013b00a0011f1a0a1117060d045d44e373861187c567474a44013a00a0011f1a0a0ea6060d
8/3/2019 2:21,RockBLOCK 17285,MO,015d44e84442f286c55d544b44013c00a001221a0a1117060d025d44eaac68e286c5a1cf4b44013900a0011e1a0a186a060d035d44ed136ed286c58f454c44015400a0013c160a1adb060d045d44ef7a5bc286c593bb4c44014400a001241e0a1adb060d
8/3/2019 3:13,RockBLOCK 17285,MO,015d44f44a16a286c579a14d44014000a001211a0a1fbd060d025d44f6b1bf9186c5190e4e44013600a0011c1a0a1fbd060d035d44f919f08186c586854e44013900a0011e1a0a222e060d045d44fb811e7286c529014f44013900a0011e1a0a1fbd060d
8/3/2019 4:04,RockBLOCK 17285,MO,015d450050586086c56d814f44013a00a0011d1a0a222e060d025d4502b8566086c55c814f44013900a0011c1a0a249f040d035d450520586086c564814f44013700a0011a1a0a249f040d045d450788556086c56f814f44014100a001231a0a249f080d
8/3/2019 4:55,RockBLOCK 17285,MO,
8/3/2019 5:46,RockBLOCK 17285,MO,015d45185b5a6086c501824f44013b00a001201a0b0000060d025d451ac3576086c504824f44013a00a0011f1a0b0000040d035d451d2a556086c504824f44013a00a0011f1a0b0000040d045d451f92556086c5f4814f44013b00a0011f1a0b0271040d
8/3/2019 6:38,RockBLOCK 17285,MO,015d452460566086c5e1814f44015e00a001461e0b04e2060d025d4526c8576086c5c8814f44014200a001241a0b04e2060d035d452930586086c5e5814f44014c00a001311a0b0753060d045d452b985a6086c5cb814f44014100a001241a0b09c4040d
8/4/2019 13:31,RockBLOCK 17285,MO,00008000004800403a0101000000004070ff012070ff0120030200000000000000000000000000000000000000171306000d0300000000000000000000000000000000000000140706000d0400000000000000000000000000000000000000131108000d
8/4/2019 14:31,RockBLOCK 17285,MO,0100000000000000000000000000000000000000120404000d0200000000000000000000000000000000000000000004000d0300000000000000000000000000000000000000000004000d0400000000000000000000000000000000000000000004000d
8/4/2019 15:30,RockBLOCK 17285,MO,0100000000000000000000000000000000000000000006000d0200000000000000000000000000000000000000110206000d0300000000000000000000000000000000000000102206000d0400000000000000000000000000000000000000000006000d
8/4/2019 16:30,RockBLOCK 17285,MO,0100000000000000000000000000000000000000110406000d0200000000000000000000000000000000000000000004000d0300000000000000000000000000000000000000000006000d0400000000000000000000000000000000000000100e06000d
8/4/2019 17:30,RockBLOCK 17285,MO,
8/4/2019 17:30,RockBLOCK 17285,MO,
8/4/2019 17:31,RockBLOCK 17285,MO,
8/4/2019 17:32,RockBLOCK 17285,MO,
8/4/2019 17:32,RockBLOCK 17285,MO,
8/4/2019 17:33,RockBLOCK 17285,MO,
8/4/2019 17:34,RockBLOCK 17285,MO,
8/4/2019 17:34,RockBLOCK 17285,MO,
8/5/2019 9:37,RockBLOCK 17285,MO,0100000000000000000000000000000000000000100e06000d025d47f3c57e1e62c5ccc9a444014e00a001311a152204000d035d47f62c731e62c5dec9a444014d00a0012f1a140706000d045d47f894611a62c515bfa444014500a001271a131d04000d
8/5/2019 10:28,RockBLOCK 17285,MO,015d47fd64260562c57482a544014500a001291a130204000d025d47ffcca7fb61c513f6a544014400a001291a121306000d035d48023427f261c5c769a644014200a001271e111a04000d045d48049deae661c56bdba644014000a001241e130204000d
8/5/2019 11:20,RockBLOCK 17285,MO,015d48096e48ce61c58cc0a744013e00a001211a132204000d025d480bd501c161c53732a844014000a001221e131d04000d035d480e3dbab461c549a3a844014100a001241a122404000d045d4810a622aa61c5ea15a944015200a001371a130e04000d
8/5/2019 12:11,RockBLOCK 17285,MO,015d481576389361c50efea944015900a0013f1a121104000d025d4817de1a8561c50f70af44014500a001251a120c04000d035d481a47057861c5b8e0af44014800a001291a130404000d045d481cafee6b61c58f53b044014c00a0012f1a121d06000d
8/5/2019 13:02,RockBLOCK 17285,MO,015d48217e355661c56536b144015300a001391a120004000d025d4823e5ba4a61c560a8b144014200a001261a112404000d035d48264e014061c5a91db244014100a001241a112404000d045d4828b5a83361c5528fb244013f00a001231a122404000d
8/5/2019 13:54,RockBLOCK 17285,MO,015d482d85301861c58c70b344013900a0011a1a112404000d025d482fed620b61c553dfb344013b00a0011c1a111f04000d035d483255637e5ec55c4eb444013d00a001231a111a04000d045d4834be60725ec5b9beb444014000a001251a110c04000d
8/5/2019 14:45,RockBLOCK 17285,MO,015d48398ea05a5ec5a99eb544013900a0011c1a102404000d025d483bf6fd4f5ec5c110b644013800a0011a1a101504000d035d483e5f67445ec57d82bb44013900a0011b1a101304000d045d4840c795375ec58bf4bb44014500a001281a101106000d
8/5/2019 15:36,RockBLOCK 17285,MO,015d4845976b1e5ec57fd8bc44014100a001201a100404000d025d4847ffb6135ec5904cbd44014000a0011f1a100e04000d035d484a6606085ec5b1bfbd44014000a0011f1a101806000d045d484ccef0fb5dc59633be44014000a001201a101106000d
8/5/2019 16:28,RockBLOCK 17285,MO,015d48519ee4e35dc5a619bf44014200a001251a100404000d025d4854053dd75dc59f8bbf44014500a0012a1a100404000d035d48566eaaca5dc5a1febf44014b00a0012f1a100204000d045d4858d65cbf5dc56872c044013e00a0011f1a100204000d
8/5/2019 17:19,RockBLOCK 17285,MO,015d485da613aa5dc5a359c144013d00a001201a100204000d025d48600e539f5dc5adcbc144014900a0012c1a100004000d035d486276aa935dc5b33cc244022400a002111e0f2404000d045d4864ddd3875dc5b5abc244021600a002001e0f2404000d
8/5/2019 18:10,RockBLOCK 17285,MO,015d4869ada36b5dc5018cc844020200a0014d1a100206000d025d486c146e5d5dc569fdc844016200a001481a100704000d035d486e7c84515dc5456ec944016200a001481a100c04000d045d4870e4ec455dc5e5ddc944020300a0014e1a101104000d
8/5/2019 19:02,RockBLOCK 17285,MO,015d4875b2872f5dc5ecbaca44015300a001361a101304000d025d48781a9b225dc56127cb44014c00a0012f1a101104000d035d487a823d165dc57d94cb44014a00a0012c1a100c04000d045d487ce9b2095dc59403cc44014c00a0012f1a100904000d
8/5/2019 19:53,RockBLOCK 17285,MO,015d4881b8bff35cc559e4cc44016300a0014a1a100904000d025d48841fe1e75cc58456cd44015e00a001451a100e04000d035d48868714db5cc57dc9cd44015200a001361a101304000d045d4888ee9ece5cc50d3ace44014900a0012c1a101a04000d
8/5/2019 20:44,RockBLOCK 17285,MO,015d488dbe46b55cc50818cf44013600a001161a101804000d025d4890250ba85cc51885d444014300a001271e101a04000d035d48928d319b5cc501f3d444023300a0021f1a101d04000d045d4894f530905cc5c561d544014900a0012e1a101f06000d
8/5/2019 21:36,RockBLOCK 17285,MO,015d4899c6c27a5cc5a33bd644014800a0012a1a101504000d025d489c2ed86d5cc55da7d644014800a0012a1e101304000d035d489e9744635cc51616d744014800a0012a1a100e02000d045d48a0ff78595cc5f584d744013d00a001231a100c04000d
8/5/2019 22:27,RockBLOCK 17285,MO,015d48a5d1983f5cc59d59d844013b00a001201a101104000d025d48a83aee335cc505c6d844013800a0011d1a101304000d035d48aaa4ff295cc50d32d944013500a0011a1a101a04000d045d48ad0c1c205cc5699fd944013b00a0011e1e101f04000d
8/5/2019 23:18,RockBLOCK 17285,MO,015d48b1dd0a0a5cc52b78da44014000a001231a101f04000d025d48b44533ff5bc599e6da44013d00a0011d1a101f06000d035d48b6ae8bf45bc57555db44013d00a0011c1a101f04000d045d48b917b5e55bc5e2c1db44013d00a0011c1a101f04000d
8/6/2019 0:10,RockBLOCK 17285,MO,015d48bde9eecb5bc56f9fe144013e00a0011c1a101a04000d025d48c0510ec05bc5f80fe244013e00a0011c1a101804000d035d48c2babcb35bc5fb7fe244013e00a0011d1a101804000d045d48c523cba75bc5a7f0e244013e00a0011d1a101a06000d
8/6/2019 1:01,RockBLOCK 17285,MO,015d48c9f5488f5bc54dd3e344014200a001231a101a04000d025d48cc5e24835bc5e244e444013900a0011b1a101a04000d035d48cec711775bc53bb6e444013800a0011b1a101a04000d045d48d1303d6d5bc5542ae544013900a0011b1a101a04000d
8/6/2019 1:53,RockBLOCK 17285,MO,015d48d600165a5bc5550ee644013e00a001241a101f04000d025d48d8695a525bc52b80e644013b00a001211a102406000d035d48dad220495bc5a5f1e644012a00a0010b1a110006000d045d48dd3b103f5bc53a63e744013c00a0011c1e110404000d
8/6/2019 2:44,RockBLOCK 17285,MO,015d48e20c722f5bc5dd47e844013d00a0011c1a102204000d025d48e474e3275bc528baed44013d00a0011c1a102204000d035d48e6ddfd1e5bc50e2cee44013d00a0011e1a102204000d045d48e94622155bc5939dee44014500a0012516101804000d
8/6/2019 3:35,RockBLOCK 17285,MO,015d48ee177b065bc54574ef44014500a0012a1a100e04000d025d48f08026045bc58bdbef44013d00a001221a100c06000d035d48f2e93a005bc56347f044013c00a001201a100704000d045d48f552bbf75ac55cb1f044013900a0011e1a100004000d
8/6/2019 4:27,RockBLOCK 17285,MO,015d48fa23d9d05ac52c68f144013300a001161a0f1804000d025d48fc8ca4cd5ac528dcf144013000a001131e0f1504000d035d48fef4c7c85ac5334ef244012e00a0010f1a0f1304000d045d49015de3c25ac5bcc0f244013000a0010f1a0f1104000d
8/6/2019 5:18,RockBLOCK 17285,MO,015d49062e503958c57aa6f344013400a001141a0f1304000d025d490897e73158c5c819f444013300a001121a0f0e04000d035d490aff5f3058c5878ff444013200a001121a0f0906000d045d490d672b2958c5ff03fa44013100a001121a0f0c04000d
8/6/2019 6:10,RockBLOCK 17285,MO,015d4912382c0558c553e0fa44013e00a0011f160f1304000d025d4914a065fc57c5bf53fb44013f00a00120160f1a04000d035d49170853f457c575c6fb44014600a0012a1a100006000d045d491971e0ec57c5c538fc44014d00a0013216100e04000d
8/6/2019 7:01,RockBLOCK 17285,MO,015d491e433cda57c50018fd44014200a0012416110404000d025d4920ab6dd257c51b87fd44014700a0012c1a111a04000d035d49231490ca57c51bf6fd44014200a0012516120904000d045d49257df0c257c5ce65fe44014400a001291a121504000d
8/6/2019 7:52,RockBLOCK 17285,MO,015d492a4eacb057c59242ff44013900a0011b1a141f04000d025d492cb791a757c5bab0ff44013b00a0011b16142204000d035d492f2038a057c55d0f0045013600a001181a152204000d045d4931889e9857c5d8460045013500a001161a151a04000d
8/6/2019 8:44,RockBLOCK 17285,MO,015d493659a98757c588b50045014300a001271a170204000d025d4938c2188057c51e6d0345020300a001511a171f04000d035d493b2b7c7857c5a9a40345013f00a001221a190c04000d045d493d94fa7057c539dc0345014000a001221e1a1106000d
8/6/2019 9:35,RockBLOCK 17285,MO,015d494266c96457c52d4c0445015100a001351a1b2204000d025d4944cf6d5e57c5da830445014f00a001321e1b1d06000d035d4947382f5857c5b7bb0445014c00a0012f1e1b1d04000d045d4949a1b05157c5dff30445014b00a0012d1a1b1804000d
8/6/2019 10:27,RockBLOCK 17285,MO,015d494e74624757c5e3640545014600a001291a1c1504000d025d4950dd3b4057c5529c0545014800a0012c1e1d0206000d035d4953460f3657c509d30545015100a001331e1d2404000d045d4955af562c57c5ce090645015400a001381a1c1d04000d
8/6/2019 11:18,RockBLOCK 17285,MO,015d495a829f1757c5ff770645015a00a001401a1e0704000d025d495ceb8b0d57c595a10645014200a001251a1d1304000d035d495f55a30257c567ce0645015200a001371a1e0404000d045d4961beb8fd56c505dc0645015700a0013d161f0e04000d
8/6/2019 12:09,RockBLOCK 17285,MO,015d496692cbf156c5ea820945014800a0012a1a211104000d025d4968fcc0ee56c526ac0945014a00a0012d1e000060000d035d496b6474ea56c5b7da0945014b00a0012f1e200704000d045d496dce58e356c57b090a45014b00a001301e201a04000d
8/6/2019 13:01,RockBLOCK 17285,MO,015d4972a0a4d356c530690a45014e00a0013316210004000d025d49750936cc56c5d7980a45014b00a0013016201104000d035d49777334c456c549c80a45014e00a0013316201504000d045d4979dc30bc56c58bf70a45013700a001191a200404000d
8/6/2019 13:52,RockBLOCK 17285,MO,015d497eafd4ae56c5d0560b45014200a00123161f0704000d025d498119ffa756c5ec860b45013a00a0011b1a200704000d035d498382fca056c51eb70b45014600a00127161f0c04000d045d4985ec479b56c500e70b45014800a00129161f1f06000d
8/6/2019 14:44,RockBLOCK 17285,MO,015d498abdb78f56c5e5440c45014100a00123161f1f04000d025d498d26be8756c583730c45013a00a0011c1a1f2206000d035d498f8eb97f56c544a20c45014100a001241a1e2404000d045d4991f7227856c583d00c45014a00a0012d1e1e1804000d
8/6/2019 15:35,RockBLOCK 17285,MO,015d4996c9746956c58e2c0d45013e00a0011f1a1d0006000d025d4999328a6256c5d2db0f45015400a0013b1a1a1d04000d035d499b9ac75b56c5bc0b1045014000a0012116160704000d045d499e029a5456c50b3a1045014300a001251a140404000d
8/6/2019 16:26,RockBLOCK 17285,MO,015d49a2d3e74756c591981045014b00a0012f1a121504000d025d49a53a373e56c554c71045013a00a0011a16120c04000d035d49a7a2283756c582f61045013b00a0011a16120404000d045d49aa0ad12f56c567251145013d00a0011e1a120004000d
8/6/2019 17:18,RockBLOCK 17285,MO,015d49aed9382156c532811145014000a001241a120002000d025d49b1406f1a56c584af1145021f00a0020816120204000d035d49b3a8891356c52edf1145022400a002101e120204000d045d49b60f910c56c52a0f1245021400a001621e120204000d
8/6/2019 18:09,RockBLOCK 17285,MO,015d49badfca0156c51c701245020000a0014a1e120202000d025d49bd471ffd55c5a19f1245016100a001461a120404000d035d49bfaf68f955c5f5cf1245016300a001481a120704000d045d49c216d5f555c55a001345020500a001501a120c04000d
8/6/2019 19:00,RockBLOCK 17285,MO,015d49c6e63bee55c55b611345015400a001371a121104000d025d49c94e24ea55c537111645022d00a0021a1a121304000d035d49cbb644e655c5a4401645014c00a0012f1a121302000d045d49ce1d50e255c57d701645014e00a001311a121504000d
8/6/2019 19:52,RockBLOCK 17285,MO,015d49d2ee4fde55c544d11645014700a001281a121502000d025d49d55728dd55c536011745014100a0012016121504000d035d49d7bfe1db55c53f311745014000a001211a121504000d045d49da274bda55c5a4601745013a00a001191e121504000d
8/6/2019 20:43,RockBLOCK 17285,MO,015d49def712cf55c518be1745020100a0014c1a121304000d025d49e160f8c555c5beeb1745014100a001241a121104000d035d49e3c7eabe55c5f0191845014600a0012a1a121104000d045d49e62fbbba55c57b481845014700a0012b1a121104000d
8/6/2019 21:34,RockBLOCK 17285,MO,015d49eb01a4b155c5c5a51845014300a0012416120c02000d025d49ed6967ad55c5afd41845014700a001291a120404000d035d49efd2ffa855c59f031945014000a0012016112204000d045d49f23be7a455c5d3321945014000a0011f16111d04000d
8/6/2019 22:26,RockBLOCK 17285,MO,015d49f70b7c9c55c59d921945014200a0012116111f04000d025d49f974fc9855c5df421c45014300a0012416120702000d035d49fbdcc69555c5fb721c45012900a001091e121104000d045d49fe45e69255c57ea31c45014900a0012d16121504000d
8/6/2019 23:17,RockBLOCK 17285,MO,015d4a03161a8a55c509051d45016000a0014716121804000d025d4a057f168355c568351d45022a00a0021a1a121504000d035d4a07e74a7d55c583661d45025400a002451a121504000d045d4a0a4fe77755c5e2971d45021a00a0020516121504000d
8/7/2019 0:09,RockBLOCK 17285,MO,015d4a0f1fba6f55c56dfc1d45013d00a0011e1a120e04000d025d4a11873a6c55c59b2e1e45014000a0011f1a120c04000d035d4a13ef916a55c5f8601e45013f00a0011e1a120204000d045d4a16561f6c55c5e2931e45013e00a0011d1a111804000d
8/7/2019 1:00,RockBLOCK 17285,MO,015d4a1b26826955c563f91e45013b00a0011a1a110904000d025d4a1d8f1b5b55c5db291f45013a00a001191a110204000d035d4a1ff8684a55c534591f45013a00a0011b22110002000d045d4a2261383d55c59a891f45013700a001151e102204000d
8/7/2019 1:51,RockBLOCK 17285,MO,015d4a27324c2155c529e91f45012900a0010a1a101f04000d025d4a299a841355c5b8982245012a00a0010b1a110006000d035d4a2c03f40355c5d4c62245012c00a0010d1a110904000d045d4a2e6b2df154c551f22245014700a0012d16110e04000d
8/7/2019 2:43,RockBLOCK 17285,MO,015d4a333e57c554c58a442345013300a001141a111a04000d025d4a35a658b254c5426e2345012f00a001131a112204000d035d4a380f42a354c55a9a2345013400a001171a112204000d045d4a3a78de9554c53ec72345013900a0011d1a112204000d
8/7/2019 3:34,RockBLOCK 17285,MO,015d4a3f4838f351c5f61b2445014a00a0012c16112402000d025d4a41b069dd51c56f422445014c00a0012f16112204000d035d4a441833c751c54c692445014d00a0013016111f04000d045d4a468032b151c516902445013300a001161a111d04000d
8/7/2019 4:25,RockBLOCK 17285,MO,015d4a4b50638a51c5aae22445014700a0012916111104000d025d4a4db8827751c5c30c2545014400a0012516110404000d035d4a50201b6651c575372545014200a001231e110004000d045d4a5287655451c542622545013400a0011516102404000d
8/7/2019 5:17,RockBLOCK 17285,MO,015d4a5757c52f51c57cb92545013b00a0011a16110e06000d025d4a59be0d1e51c50be52545013c00a0011c16111a04000d035d4a5c27030d51c501112645013500a0011516111f04000d045d4a5e8f9dfb50c5a83c2645013c00a0011d1a112204000d
8/7/2019 6:08,RockBLOCK 17285,MO,015d4a635fd6da50c5e4142945013c00a0011c16120c02000d025d4a65c814ce50c52f432945013c00a0011c16121a04000d035d4a683077bb50c5036e2945015400a0013b16121104000d045d4a6a993fa250c5cc922945014c00a001311a120e02000d
8/7/2019 6:59,RockBLOCK 17285,MO,015d4a6f6ac86a50c5b0d62945014100a0012316120004000d025d4a71d1ed4f50c516f92945013d00a001221a120e04000d035d4a743a8e3450c5cc1b2a45014900a0012f1a151f06000d045d4a76a3b21850c5153e2a45013a00a0011b16142204000d
8/7/2019 7:51,RockBLOCK 17285,MO,015d4a7b7611e24fc5d0822a45013b00a0011c161a2204000d025d4a7ddfbec44fc53ca32a45016200a0014b161b2404000d035d4a80494ca74fc50cc32a45014a00a0012f161c2204000d045d4a82b4738b4fc56ce42a45015400a0013b161e0206000d
8/7/2019 8:42,RockBLOCK 17285,MO,015d4a8788025a4fc5c62a2b45014700a0012a161e2204000d025d4a89f3453f4fc5154c2b45020600a00153161f0204000d035d4a8c5da0234fc5fb6c2b45016000a00147161f0e04000d045d4a8ec89e074fc5008e2b45015800a0013c161f0c04000d
8/7/2019 9:34,RockBLOCK 17285,MO,015d4a939b25d04ec5ecd02b45015400a001381a200e04000d025d4a96056ab64ec508f42b45015100a001341a201f06000d035d4a986f059c4ec543162c45015100a0013516211d04000d045d4a9ad999824ec50f372c45014f00a0013216220c06000d
8/7/2019 10:25,RockBLOCK 17285,MO,015d4a9fae00594ec5c2592c45014c00a0012e1a221806000d025d4aa2180a524ec53d512c45014600a0012a1e1f0c06000d035d4aa4824d594ec5f9362c45014800a0012e1e1e0406000d045d4aa6ed60584ec50f272c45015300a001361a1e0e06000d
